GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
A9015za,Male,Stomach,10yrs,271361,38,10.9,7.6,15.3,191430,27,9.4,6.0,14.2,25047,,,,,48276,,,,,5860,,,,,749,,,,,Atlantic 3,Zone
A9016za,Male,Stomach,10yrs,317051,29,8.9,5.9,12.8,120005,18,9.0,5.3,15.1,75447,,,,,61568,,,,,59318,,,,,713,,,,,Somerset 4,Zone
A9017za,Male,Stomach,10yrs,285711,28,10.8,7.2,15.7,218005,21,9.2,5.6,14.1,17669,,,,,45362,,,,,4329,,,,,346,,,,,Ocean 2,Zone
A9018za,Male,Stomach,10yrs,311740,20,8.9,5.2,14.0,78460,,,,,36802,,,,,85818,,,,,109531,,,,,1129,,,,,Hudson 2,Zone
A9019za,Male,Stomach,10yrs,246448,29,11.8,7.8,17.1,103922,19,12.9,7.6,21.0,19297,,,,,92337,,,,,30443,,,,,450,,,,,Other Essex 5,Zone
A9020za,Male,Stomach,10yrs,265921,32,11.2,7.6,15.9,139938,19,8.9,5.3,14.5,25329,,,,,73959,,,,,26274,,,,,420,,,,,Hudson 7,Zone
A9021za,Male,Stomach,10yrs,302431,19,7.2,4.3,11.2,41095,,,,,6723,,,,,235565,,,,,18721,,,,,327,,,,,Hudson 10,Zone
A9022za,Male,Stomach,10yrs,289370,33,11.0,7.5,15.7,135991,21,10.8,6.6,17.1,24026,,,,,36911,,,,,91891,,,,,550,,,,,Middlesex 4,Zone
A9023za,Male,Stomach,10yrs,262642,24,7.6,4.9,11.5,120099,,,,,18601,,,,,14657,,,,,108741,,,,,544,,,,,Middlesex 14,Zone
A9024za,Male,Stomach,10yrs,260179,33,14.1,9.5,19.9,154727,29,14.8,9.8,21.7,60869,,,,,39425,,,,,3674,,,,,1484,,,,,Cumberland 1,Zone
A9025za,Male,Stomach,10yrs,265421,36,11.9,8.3,16.6,190166,30,11.9,7.9,17.3,27203,,,,,33435,,,,,14167,,,,,451,,,,,Camden 3,Zone
A9026za,Male,Stomach,10yrs,281125,26,6.0,3.9,9.1,251247,25,6.1,3.9,9.4,8911,,,,,14314,,,,,6423,,,,,231,,,,,Monmouth 8,Zone
A9027za,Male,Stomach,10yrs,252243,20,6.4,3.9,10.1,151590,,,,,33671,,,,,36706,,,,,29416,,,,,861,,,,,Atlantic 2,Zone
A9028za,Male,Stomach,10yrs,265760,31,8.6,5.8,12.5,226128,28,8.7,5.7,12.9,6731,,,,,19708,,,,,13065,,,,,127,,,,,Other Essex 9,Zone
A9029za,Male,Stomach,10yrs,285396,34,10.1,6.9,14.2,150184,,,,,15570,,,,,22748,,,,,96238,,,,,656,,,,,Middlesex 3,Zone
A9030za,Male,Stomach,10yrs,285785,31,12.9,8.6,18.4,79591,,,,,151450,17,16.3,9.2,26.4,45557,,,,,8028,,,,,1159,,,,,Mercer 2,Zone
A9031za,Male,Stomach,10yrs,313505,52,14.8,11.0,19.5,204698,44,15.9,11.4,21.6,8867,,,,,67575,,,,,31933,,,,,432,,,,,Bergen 10,Zone
A9032za,Male,Stomach,10yrs,280427,32,9.0,6.0,13.1,230929,27,8.7,5.6,13.2,5804,,,,,13904,,,,,29675,,,,,116,,,,,Monmouth 9,Zone
A9033za,Male,Stomach,10yrs,249929,35,19.6,13.3,27.7,10753,,,,,87263,,,,,150075,22,24.1,14.1,37.7,1461,,,,,378,,,,,Passaic 8,Zone
A9034za,Male,Stomach,10yrs,278098,40,10.2,7.2,14.2,202260,33,10.2,6.9,15.0,33406,,,,,26371,,,,,15570,,,,,491,,,,,Monmouth 6,Zone
A9035za,Male,Stomach,10yrs,272641,26,9.4,5.9,14.3,225961,23,9.4,5.7,14.8,11069,,,,,20379,,,,,14862,,,,,370,,,,,Monmouth 11,Zone
A9036za,Male,Stomach,10yrs,252051,28,13.4,8.7,19.5,14531,,,,,179147,18,11.4,6.6,18.1,52856,,,,,4749,,,,,768,,,,,Other Essex 1,Zone
A9037za,Male,Stomach,10yrs,309716,28,8.7,5.7,12.8,182454,,,,,9801,,,,,100622,,,,,16533,,,,,306,,,,,Morris 7,Zone
A9038za,Male,Stomach,10yrs,279056,27,9.7,6.3,14.3,206512,21,9.0,5.4,14.1,16137,,,,,23315,,,,,32743,,,,,350,,,,,Monmouth 4,Zone
A9039za,Male,Stomach,10yrs,303284,41,10.2,7.2,14.0,252354,37,10.3,7.2,14.6,4447,,,,,23288,,,,,22932,,,,,263,,,,,Morris 1,Zone
A9040za,Male,Stomach,10yrs,267634,32,9.6,6.4,13.8,230498,32,10.2,6.9,14.8,7168,,,,,22399,,,,,7283,,,,,285,,,,,Warren 2,Zone
A9041za,Male,Stomach,10yrs,271745,37,13.1,9.0,18.5,183897,29,13.2,8.6,19.4,18154,,,,,47875,,,,,21500,,,,,318,,,,,Monmouth 10,Zone
A9042za,Male,Stomach,10yrs,288641,39,14.3,10.0,19.7,94018,18,14.4,8.4,23.7,93884,,,,,90046,,,,,10279,,,,,413,,,,,Union 5,Zone
A9043za,Male,Stomach,10yrs,252113,22,11.7,7.1,17.9,10969,,,,,199112,19,12.8,7.4,20.3,32877,,,,,7735,,,,,1420,,,,,Newark 3,Zone
A9044za,Male,Stomach,10yrs,278608,,,,,236739,,,,,6201,,,,,34537,,,,,1018,,,,,114,,,,,Ocean 4,Zone
A9045za,Male,Stomach,10yrs,280818,27,7.8,5.1,11.5,233730,25,8.0,5.1,12.1,12541,,,,,27068,,,,,7140,,,,,339,,,,,Ocean 5,Zone
A9046za,Male,Stomach,10yrs,302226,38,10.8,7.6,14.9,225707,32,10.5,7.1,15.1,6107,,,,,28585,,,,,41638,,,,,190,,,,,Bergen 12,Zone
A9047za,Male,Stomach,10yrs,253479,40,11.8,8.4,16.3,141764,25,9.6,6.1,15.0,39672,,,,,61357,,,,,10158,,,,,529,,,,,Atlantic 5,Zone
A9048za,Male,Stomach,10yrs,282487,51,16.7,12.4,22.1,120712,27,13.5,8.8,20.3,8985,,,,,100092,,,,,52391,16,33.1,18.6,54.4,307,,,,,Bergen 7,Zone
A9049za,Male,Stomach,10yrs,280614,33,11.7,8.0,16.6,223940,24,10.1,6.4,15.2,31306,,,,,15432,,,,,9349,,,,,587,,,,,Gloucester 4,Zone
A9050za,Male,Stomach,10yrs,253389,25,8.9,5.7,13.3,205725,24,9.5,6.0,14.4,16409,,,,,22842,,,,,8141,,,,,273,,,,,Warren 1,Zone
A9051za,Male,Stomach,10yrs,294490,35,9.8,6.7,13.8,232020,27,9.1,5.8,13.6,6922,,,,,30043,,,,,25134,,,,,371,,,,,Passaic 9,Zone
A9052za,Male,Stomach,10yrs,285391,21,6.7,4.1,10.4,180818,17,7.0,4.0,11.4,57656,,,,,25338,,,,,21201,,,,,378,,,,,Burlington 5,Zone
A9053za,Male,Stomach,10yrs,315471,22,5.6,3.5,8.6,265574,19,5.4,3.2,8.7,10709,,,,,23399,,,,,15497,,,,,291,,,,,Union 7,Zone
A9054za,Male,Stomach,10yrs,279377,41,10.5,7.5,14.4,196069,32,9.3,6.3,13.6,15363,,,,,29306,,,,,38329,,,,,310,,,,,Middlesex 13,Zone
A9055za,Male,Stomach,10yrs,278211,18,11.3,6.4,18.1,66279,,,,,30181,,,,,163238,,,,,18213,,,,,299,,,,,Middlesex 5,Zone
A9056za,Male,Stomach,10yrs,332128,37,12.0,8.4,16.7,61751,,,,,8928,,,,,247751,23,10.3,6.4,15.5,13429,,,,,268,,,,,Hudson 11,Zone
A9057za,Male,Stomach,10yrs,250830,31,11.6,7.8,16.6,99620,,,,,34867,,,,,111271,,,,,4139,,,,,933,,,,,Cumberland 3,Zone
A9058za,Male,Stomach,10yrs,328230,46,13.2,9.6,17.7,179964,24,9.3,5.9,14.3,28154,,,,,79506,,,,,40281,,,,,326,,,,,Somerset 3,Zone
A9059za,Male,Stomach,10yrs,270844,36,8.7,6.0,12.5,222049,31,7.9,5.2,11.9,10427,,,,,24781,,,,,13152,,,,,437,,,,,Ocean 9,Zone
A9060za,Male,Stomach,10yrs,296627,35,10.1,6.9,14.2,164913,20,7.9,4.8,12.7,69903,,,,,32779,,,,,28379,,,,,653,,,,,Other Essex 7,Zone
A9061za,Male,Stomach,10yrs,301903,24,8.3,5.1,12.8,196193,,,,,14733,,,,,19349,,,,,71277,,,,,350,,,,,Somerset 5,Zone
A9062za,Male,Stomach,10yrs,266072,30,8.5,5.7,12.3,193408,22,7.6,4.7,12.0,18191,,,,,18027,,,,,36008,,,,,438,,,,,Camden 4,Zone
A9063za,Male,Stomach,10yrs,292113,33,8.7,6.0,12.4,216179,29,9.7,6.4,14.3,34938,,,,,16605,,,,,23811,,,,,580,,,,,Camden 5,Zone
A9064za,Male,Stomach,10yrs,269992,27,8.3,5.4,12.3,188592,16,6.7,3.7,11.4,46466,,,,,21725,,,,,12864,,,,,345,,,,,Other Essex 6,Zone
A9065za,Male,Stomach,10yrs,320316,24,7.7,4.8,11.7,177878,,,,,19027,,,,,48425,,,,,74632,,,,,354,,,,,Mercer 6,Zone
A9066za,Male,Stomach,10yrs,291334,28,9.1,5.9,13.3,192869,,,,,22728,,,,,67646,,,,,7634,,,,,456,,,,,Monmouth 5,Zone
A9067za,Male,Stomach,10yrs,272303,27,11.5,7.5,16.9,37413,,,,,21186,,,,,207035,17,14.0,7.3,23.5,6322,,,,,347,,,,,Middlesex 8,Zone
A9068za,Male,Stomach,10yrs,299374,40,9.8,7.0,13.6,226556,33,9.1,6.2,13.1,26061,,,,,33586,,,,,12777,,,,,394,,,,,Mercer 3,Zone
A9069za,Male,Stomach,10yrs,278213,26,9.2,5.9,13.8,237687,25,9.7,6.1,14.6,19432,,,,,11935,,,,,8819,,,,,340,,,,,Gloucester 3,Zone
A9070za,Male,Stomach,10yrs,276783,29,14.4,9.3,21.1,38546,,,,,98669,,,,,133439,,,,,5582,,,,,547,,,,,Union 9,Zone
A9071za,Male,Stomach,10yrs,283687,36,10.5,7.2,14.8,241954,33,10.2,6.9,14.8,6970,,,,,26869,,,,,6554,,,,,1340,,,,,Passaic 1,Zone
A9072za,Male,Stomach,10yrs,287936,36,9.6,6.7,13.5,231627,30,9.4,6.3,13.7,16647,,,,,24268,,,,,14999,,,,,395,,,,,Monmouth 3,Zone
A9073za,Male,Stomach,10yrs,298206,31,9.6,6.5,13.8,231490,24,9.2,5.8,13.9,15565,,,,,23974,,,,,26916,,,,,261,,,,,Union 8,Zone
A9074za,Male,Stomach,10yrs,299835,45,13.6,9.8,18.3,149376,25,11.4,7.3,17.4,65359,,,,,56151,,,,,28571,,,,,377,,,,,Union 4,Zone
A9075za,Male,Stomach,10yrs,289929,25,9.5,5.9,14.5,183618,18,9.8,5.6,16.0,54371,,,,,41072,,,,,9725,,,,,1144,,,,,Burlington 6,Zone
A9076za,Male,Stomach,10yrs,297051,23,6.8,4.3,10.4,190844,,,,,42254,,,,,27250,,,,,36163,,,,,540,,,,,Mercer 4,Zone
A9077za,Male,Stomach,10yrs,304299,27,9.6,6.3,14.1,71621,,,,,13414,,,,,167008,,,,,51578,,,,,678,,,,,Hudson 1,Zone
A9078za,Male,Stomach,10yrs,298643,41,12.6,8.9,17.3,178993,30,12.8,8.5,18.8,27069,,,,,40069,,,,,51819,,,,,693,,,,,Middlesex 12,Zone
A9079za,Male,Stomach,10yrs,291982,36,13.4,9.3,18.7,218465,29,12.3,8.2,17.9,13188,,,,,36718,,,,,23365,,,,,247,,,,,Morris 8,Zone
A9080za,Male,Stomach,10yrs,305284,41,9.5,6.8,13.2,210950,30,9.1,6.0,13.4,7257,,,,,27251,,,,,59596,,,,,230,,,,,Bergen 8,Zone
A9081za,Male,Stomach,10yrs,296249,28,10.3,6.7,15.0,186575,17,9.2,5.3,15.0,23058,,,,,37532,,,,,48562,,,,,521,,,,,Middlesex 11,Zone
A9082za,Male,Stomach,10yrs,285676,49,11.4,8.4,15.4,252440,42,10.4,7.4,14.5,6121,,,,,22465,,,,,4252,,,,,397,,,,,Ocean 10,Zone
A9083za,Male,Stomach,10yrs,270775,32,12.6,8.4,18.1,149829,18,11.0,6.3,17.9,82326,,,,,25840,,,,,12142,,,,,639,,,,,Camden 9,Zone
A9084za,Male,Stomach,10yrs,275057,35,10.9,7.6,15.4,216276,32,11.6,7.8,16.6,33117,,,,,18203,,,,,6974,,,,,487,,,,,Burlington 7,Zone
A9085za,Male,Stomach,10yrs,319186,31,18.9,12.2,27.7,110993,,,,,72948,,,,,129287,20,34.1,19.1,54.9,5200,,,,,759,,,,,Newark 5,Zone
A9086za,Male,Stomach,10yrs,283269,49,11.9,8.8,16.0,133310,19,8.2,4.6,14.1,12855,,,,,33960,,,,,102805,26,24.7,15.8,36.7,338,,,,,Bergen 11,Zone
A9087za,Male,Stomach,10yrs,349171,38,9.5,6.6,13.3,313217,38,10.0,6.9,14.1,7755,,,,,21771,,,,,5877,,,,,551,,,,,Sussex 1,Zone
A9088za,Male,Stomach,10yrs,268499,35,12.9,8.7,18.3,179649,23,10.4,6.4,16.2,55530,,,,,22485,,,,,10158,,,,,677,,,,,Camden 8,Zone
A9089za,Male,Stomach,10yrs,298837,36,9.8,6.8,13.8,263759,33,9.6,6.6,13.8,4016,,,,,26389,,,,,4376,,,,,296,,,,,Ocean 1,Zone
A9090za,Male,Stomach,10yrs,295234,31,17.4,11.3,25.2,43608,,,,,77957,,,,,164773,17,19.4,10.4,32.1,8429,,,,,466,,,,,Union 1,Zone
A9091za,Male,Stomach,10yrs,310285,33,16.6,11.3,23.5,51432,,,,,98614,,,,,151682,,,,,7823,,,,,734,,,,,Mercer 1,Zone
A9092za,Male,Stomach,10yrs,255709,35,11.6,8.0,16.3,85885,,,,,130940,20,15.9,9.3,25.2,27022,,,,,10827,,,,,1036,,,,,Burlington 4,Zone
A9093za,Male,Stomach,10yrs,303592,32,9.8,6.6,13.9,105281,22,12.0,7.4,19.2,24075,,,,,52146,,,,,121134,,,,,955,,,,,Middlesex 6,Zone
A9094za,Male,Stomach,10yrs,265757,46,15.6,11.3,21.0,140159,31,15.4,10.3,22.4,40034,,,,,61961,,,,,23050,,,,,553,,,,,Other Essex 4,Zone
A9095za,Male,Stomach,10yrs,317076,51,13.3,9.8,17.8,207101,24,7.9,5.0,12.2,4756,,,,,19409,,,,,85657,24,31.9,19.5,49.3,152,,,,,Bergen 2,Zone
A9096za,Male,Stomach,10yrs,270838,29,8.6,5.7,12.5,217205,24,8.1,5.2,12.4,25900,,,,,17450,,,,,9697,,,,,587,,,,,Burlington 1,Zone
A9097za,Male,Stomach,10yrs,288378,21,7.2,4.4,11.0,204197,18,7.2,4.2,11.6,12718,,,,,18397,,,,,52745,,,,,320,,,,,Mercer 5,Zone
A9098za,Male,Stomach,10yrs,272327,34,10.7,7.3,15.1,232420,29,9.7,6.5,14.2,10615,,,,,18470,,,,,10493,,,,,329,,,,,Camden 6,Zone
A9099za,Male,Stomach,10yrs,275314,23,11.4,7.1,17.3,126135,,,,,33699,,,,,25724,,,,,89189,,,,,567,,,,,Middlesex 1,Zone
A9100za,Male,Stomach,10yrs,254579,36,21.0,14.3,29.6,23860,,,,,47860,,,,,160764,,,,,21620,,,,,475,,,,,Passaic 7,Zone
A9101za,Male,Stomach,10yrs,286805,21,6.1,3.8,9.5,220506,,,,,38126,,,,,21671,,,,,5955,,,,,547,,,,,Gloucester 1,Zone
A9102za,Male,Stomach,10yrs,279203,32,14.5,9.7,20.8,43954,,,,,68144,,,,,151803,,,,,14306,,,,,996,,,,,Camden 2,Zone
A9103za,Male,Stomach,10yrs,312249,34,11.5,7.9,16.3,121749,24,13.9,8.7,21.6,47939,,,,,72560,,,,,68863,,,,,1137,,,,,Middlesex 7,Zone
A9104za,Male,Stomach,10yrs,300844,32,8.8,5.9,12.8,260565,28,8.2,5.4,12.3,5706,,,,,19806,,,,,14596,,,,,170,,,,,Morris 6,Zone
A9105za,Male,Stomach,10yrs,248263,21,9.5,5.8,14.7,12441,,,,,172876,,,,,57374,,,,,4698,,,,,874,,,,,Other Essex 2,Zone
A9106za,Male,Stomach,10yrs,285838,33,9.0,6.2,12.8,228031,27,8.4,5.5,12.4,21905,,,,,14401,,,,,21055,,,,,446,,,,,Burlington 2,Zone
A9107za,Male,Stomach,10yrs,309673,39,10.6,7.4,14.8,199853,27,9.6,6.2,14.5,16173,,,,,35699,,,,,57521,,,,,427,,,,,Middlesex 10,Zone
A9108za,Male,Stomach,10yrs,268299,29,10.2,6.8,14.9,216903,26,10.0,6.5,15.0,5103,,,,,20162,,,,,25457,,,,,675,,,,,Bergen 1,Zone
A9109za,Male,Stomach,10yrs,277663,40,15.5,10.9,21.4,194329,24,12.4,7.8,18.8,36614,,,,,33085,,,,,13099,,,,,536,,,,,Camden 7,Zone
A9110za,Male,Stomach,10yrs,315987,35,8.2,5.7,11.6,258783,31,8.0,5.4,11.7,4288,,,,,27167,,,,,25567,,,,,182,,,,,Bergen 15,Zone
A9111za,Male,Stomach,10yrs,299443,21,13.7,8.2,21.2,210048,,,,,11603,,,,,51408,,,,,25909,,,,,475,,,,,Hudson 3,Zone
A9112za,Male,Stomach,10yrs,276833,33,11.9,8.1,16.9,102823,,,,,71304,,,,,77627,,,,,24485,,,,,594,,,,,Bergen 4,Zone
A9113za,Male,Stomach,10yrs,269545,39,14.2,10.0,19.5,125531,21,11.3,6.9,17.8,30929,,,,,98609,,,,,13976,,,,,500,,,,,Passaic 6,Zone
A9114za,Male,Stomach,10yrs,301834,37,11.9,8.3,16.4,73889,16,15.3,8.5,26.1,8243,,,,,195426,20,11.0,6.6,17.1,23912,,,,,364,,,,,Hudson 9,Zone
A9115za,Male,Stomach,10yrs,251286,24,9.1,5.7,13.7,133604,17,9.3,5.2,15.9,62982,,,,,49277,,,,,4851,,,,,571,,,,,Monmouth 7,Zone
A9116za,Male,Stomach,10yrs,305835,31,7.5,5.0,11.0,272857,26,6.3,4.0,9.8,8779,,,,,14301,,,,,9539,,,,,358,,,,,Hunterdon 1,Zone
A9117za,Male,Stomach,10yrs,262648,28,13.4,8.6,19.7,15177,,,,,204048,23,13.7,8.5,20.9,39190,,,,,3553,,,,,681,,,,,Newark 4,Zone
A9118za,Male,Stomach,10yrs,335721,33,8.9,6.1,12.6,229508,19,6.4,3.8,10.3,21080,,,,,52856,,,,,32022,,,,,256,,,,,Morris 4,Zone
A9119za,Male,Stomach,10yrs,282837,42,19.1,13.3,26.6,12886,,,,,229081,36,19.6,13.0,28.1,36599,,,,,3645,,,,,627,,,,,Other Essex 3,Zone
A9120za,Male,Stomach,10yrs,274466,38,17.1,11.7,24.0,61053,,,,,95891,17,24.2,13.4,39.6,86313,,,,,30426,,,,,783,,,,,Hudson 5,Zone
A9121za,Male,Stomach,10yrs,269290,18,8.7,5.0,14.0,26174,,,,,112296,,,,,120011,,,,,10061,,,,,748,,,,,Newark 2,Zone
A9122za,Male,Stomach,10yrs,249736,19,6.6,3.9,10.6,222306,19,7.0,4.1,11.2,8827,,,,,9513,,,,,8784,,,,,307,,,,,Burlington 8,Zone
A9123za,Male,Stomach,10yrs,288078,40,12.1,8.6,16.7,192035,23,8.8,5.5,13.5,48829,,,,,23688,,,,,22697,,,,,829,,,,,Burlington 3,Zone
A9124za,Male,Stomach,10yrs,292005,49,15.7,11.5,21.0,82879,21,14.6,8.9,23.7,20470,,,,,105009,,,,,83179,18,21.4,11.7,35.7,468,,,,,Bergen 5,Zone
A9125za,Male,Stomach,10yrs,265110,61,12.1,9.0,16.1,226084,56,12.4,9.0,16.9,12467,,,,,19052,,,,,7095,,,,,412,,,,,Ocean 6,Zone
A9126za,Male,Stomach,10yrs,272221,30,13.1,8.7,18.9,35274,,,,,114314,,,,,64944,,,,,56266,,,,,1423,,,,,Hudson 6,Zone
A9127za,Male,Stomach,10yrs,301715,38,15.9,11.0,22.0,118607,19,14.4,8.5,22.9,17450,,,,,139789,18,20.9,11.7,33.8,25457,,,,,413,,,,,Hudson 8,Zone
A9128za,Male,Stomach,10yrs,287624,35,15.4,10.4,21.9,112218,,,,,40051,,,,,37132,,,,,97545,,,,,679,,,,,Middlesex 9,Zone
A9129za,Male,Stomach,10yrs,295955,34,9.8,6.7,13.9,255275,26,8.2,5.3,12.2,4441,,,,,18819,,,,,17209,,,,,211,,,,,Bergen 13,Zone
A9130za,Male,Stomach,10yrs,312957,53,10.7,8.0,14.3,285719,52,11.0,8.1,14.7,4825,,,,,17923,,,,,4119,,,,,370,,,,,Ocean 7,Zone
A9131za,Male,Stomach,10yrs,307121,47,13.7,10.0,18.3,184327,33,12.7,8.7,18.1,11852,,,,,76058,,,,,34397,,,,,488,,,,,Bergen 6,Zone
A9132za,Male,Stomach,10yrs,312038,17,8.9,4.9,15.0,124167,,,,,21032,,,,,47475,,,,,118567,,,,,797,,,,,Hudson 4,Zone
A9133za,Male,Stomach,10yrs,286980,20,8.0,4.7,12.7,224541,,,,,34289,,,,,19175,,,,,8309,,,,,666,,,,,Gloucester 5,Zone
A9134za,Male,Stomach,10yrs,281885,45,11.6,8.5,15.8,195846,35,10.8,7.5,15.4,11469,,,,,52842,,,,,21108,,,,,620,,,,,Passaic 2,Zone
A9135za,Male,Stomach,10yrs,294715,33,9.8,6.7,14.0,204567,19,7.0,4.2,11.4,27062,,,,,16503,,,,,46329,,,,,254,,,,,Other Essex 8,Zone
A9136za,Male,Stomach,10yrs,284765,45,18.3,13.2,24.7,85464,,,,,28396,,,,,160606,22,20.7,12.2,32.3,9821,,,,,478,,,,,Passaic 4,Zone
A9137za,Male,Stomach,10yrs,278729,26,8.4,5.4,12.5,230234,21,7.7,4.6,12.0,22635,,,,,15112,,,,,10225,,,,,523,,,,,Gloucester 2,Zone
A9138za,Male,Stomach,10yrs,300515,36,11.5,7.9,16.1,227782,26,9.9,6.3,14.8,8358,,,,,37915,,,,,26078,,,,,383,,,,,Morris 3,Zone
A9139za,Male,Stomach,10yrs,294162,24,6.6,4.2,10.1,264693,23,6.8,4.2,10.4,5432,,,,,16240,,,,,7451,,,,,346,,,,,Monmouth 1,Zone
A9140za,Male,Stomach,10yrs,250966,29,9.3,6.1,13.7,201312,26,9.6,6.1,14.4,10374,,,,,27151,,,,,11854,,,,,275,,,,,Monmouth 2,Zone
A9141za,Male,Stomach,10yrs,316076,36,8.7,6.0,12.3,267860,34,9.1,6.2,13.1,7893,,,,,25019,,,,,15088,,,,,217,,,,,Hunterdon 2,Zone
A9142za,Male,Stomach,10yrs,366758,47,11.4,8.2,15.5,317695,42,11.1,7.8,15.3,8440,,,,,31669,,,,,8572,,,,,382,,,,,Sussex 2,Zone
A9143za,Male,Stomach,10yrs,317138,33,9.8,6.7,13.9,130610,21,9.9,6.1,16.0,48157,,,,,101759,,,,,36028,,,,,584,,,,,Bergen 14,Zone
A9144za,Male,Stomach,10yrs,325936,33,9.9,6.7,14.0,190026,18,7.4,4.3,12.1,19554,,,,,54368,,,,,61503,,,,,486,,,,,Somerset 1,Zone
A9145za,Male,Stomach,10yrs,278157,42,8.6,6.2,12.0,239434,40,8.8,6.2,12.5,8568,,,,,25915,,,,,4022,,,,,218,,,,,Ocean 3,Zone
A9146za,Male,Stomach,10yrs,279315,25,10.6,6.7,15.7,110819,16,11.0,6.2,18.6,75371,,,,,87194,,,,,2537,,,,,3394,,,,,Cumberland 2,Zone
A9147za,Male,Stomach,10yrs,283391,38,12.3,8.6,17.2,107365,,,,,91859,,,,,63392,,,,,20410,,,,,365,,,,,Union 3,Zone
A9148za,Male,Stomach,10yrs,275460,55,9.7,7.2,13.1,238757,48,8.8,6.3,12.4,8519,,,,,23704,,,,,4202,,,,,278,,,,,Ocean 8,Zone
B0118za,Male,Stomach,10yrs,461195,71,9.9,7.6,12.7,396635,62,9.2,6.9,12.2,23363,,,,,35644,,,,,4703,,,,,850,,,,,Cape May,Zone
B0146za,Male,Stomach,10yrs,313011,36,10.2,7.1,14.2,237912,27,9.5,6.2,14.1,42966,,,,,27828,,,,,3130,,,,,1175,,,,,Salem,Zone
A9001za,Both,Liver,10yrs,606120,48,7.1,5.2,9.5,222856,28,7.7,5.1,11.5,96960,,,,,110794,,,,,173452,,,,,2058,,,,,Middlesex 2,Zone
A9002za,Both,Liver,10yrs,615449,50,6.3,4.6,8.3,356816,34,6.2,4.2,8.9,22008,,,,,55836,,,,,179574,,,,,1215,,,,,Morris 2,Zone
A9003za,Both,Liver,10yrs,544577,90,17.0,13.6,20.9,105602,24,17.5,11.1,26.8,259595,50,18.2,13.5,24.1,166084,,,,,11481,,,,,1815,,,,,Camden 1,Zone
A9004za,Both,Liver,10yrs,535915,83,11.4,9.0,14.2,177877,36,10.5,7.2,15.5,138846,27,15.4,10.1,22.7,137203,,,,,80253,,,,,1735,,,,,Atlantic 1,Zone
A9005za,Both,Liver,10yrs,686430,53,5.6,4.2,7.5,544733,43,5.2,3.7,7.1,16553,,,,,44801,,,,,79780,,,,,563,,,,,Somerset 2,Zone
A9006za,Both,Liver,10yrs,552904,41,6.0,4.3,8.2,274326,23,5.8,3.6,9.0,32197,,,,,190472,,,,,54943,,,,,966,,,,,Passaic 3,Zone
A9007za,Both,Liver,10yrs,518491,43,11.5,8.2,15.7,32968,,,,,34088,,,,,438044,29,12.5,8.1,18.3,12765,,,,,627,,,,,Passaic 5,Zone
A9008za,Both,Liver,10yrs,617037,73,9.1,7.1,11.6,306574,42,8.4,6.0,11.7,30315,,,,,141639,,,,,137754,,,,,755,,,,,Bergen 3,Zone
A9009za,Both,Liver,10yrs,568121,67,12.6,9.7,16.1,45115,,,,,155293,22,13.9,8.6,21.4,352558,37,12.9,9.0,18.0,13698,,,,,1457,,,,,Newark 1,Zone
A9010za,Both,Liver,10yrs,584738,39,4.9,3.5,6.8,486659,32,4.5,3.1,6.5,15025,,,,,37475,,,,,45095,,,,,482,,,,,Morris 5,Zone
A9011za,Both,Liver,10yrs,549438,63,9.6,7.3,12.4,376491,47,9.0,6.5,12.3,67028,,,,,62280,,,,,42594,,,,,1044,,,,,Atlantic 4,Zone
A9012za,Both,Liver,10yrs,607939,69,8.7,6.7,11.1,377225,56,9.4,7.1,12.4,34324,,,,,146412,,,,,49433,,,,,545,,,,,Bergen 9,Zone
A9013za,Both,Liver,10yrs,635420,53,6.4,4.8,8.5,346276,30,5.6,3.7,8.2,116279,,,,,142229,,,,,29547,,,,,1088,,,,,Union 6,Zone
A9014za,Both,Liver,10yrs,617953,52,8.6,6.4,11.3,97372,,,,,79666,,,,,423508,29,8.7,5.7,12.5,16496,,,,,912,,,,,Union 2,Zone
A9015za,Both,Liver,10yrs,551619,57,7.8,5.8,10.2,393463,45,7.5,5.4,10.2,53169,,,,,90821,,,,,12834,,,,,1332,,,,,Atlantic 3,Zone
A9016za,Both,Liver,10yrs,655441,70,8.2,6.4,10.5,250924,33,7.3,4.8,11.0,161555,17,8.9,5.1,14.7,122157,,,,,119109,,,,,1697,,,,,Somerset 4,Zone
A9017za,Both,Liver,10yrs,596614,63,9.5,7.2,12.2,459885,51,8.7,6.4,11.5,38827,,,,,87844,,,,,9439,,,,,619,,,,,Ocean 2,Zone
A9018za,Both,Liver,10yrs,606776,55,9.6,7.1,12.6,147196,18,9.8,5.7,16.0,74983,,,,,174811,18,11.8,6.8,19.0,207721,,,,,2065,,,,,Hudson 2,Zone
